[INFO ] 2024-10-12 11:24:45,291 [repository-manager-0 | c.o.c.AbstractParameter] Configured parameter 'enable-pool-reversecache' to default value 'true'
[INFO ] 2024-10-12 11:24:45,306 [repository-manager-0 | c.o.t.e.u.EntityPoolRestoreUtil] Begin restoring from persistence: hashmap types array
[INFO ] 2024-10-12 11:24:45,700 [repository-manager-0 | c.o.t.e.u.EntityPoolRestoreUtil] Done in 394ms.
[INFO ] 2024-10-12 11:24:45,716 [repository-manager-0 | c.o.c.AbstractParameter] Configured parameter 'allow-system-entities-as-data' to default value 'false'
[INFO ] 2024-10-12 11:24:45,725 [repository-manager-0 | c.o.t.u.l.LimitedObjectCacheFactory] Using LRU cache type: synch
[INFO ] 2024-10-12 11:24:45,725 [repository-manager-0 | c.o.c.AbstractParameter] Configured parameter 'cache-ratio-so-os-cso-cos' to default value '[50, 50, 50]'
[INFO ] 2024-10-12 11:24:45,789 [repository-manager-0 | c.o.c.AbstractParameter] Configured parameter 'graphdb.global.page.cache' to default value 'true'
[INFO ] 2024-10-12 11:24:45,793 [repository-manager-0 | c.o.c.AbstractParameter] Configured parameter 'graphdb.page.cache.size' to default value '1004.0M'
[INFO ] 2024-10-12 11:24:46,110 [repository-manager-0 | c.o.c.AbstractParameter] Configured parameter 'virtual.repository.mode' to default value 'false'
[WARN ] 2024-10-12 11:24:46,302 [repository-manager-0 | c.o.t.OwlimSchemaRepository] Rule list configuration present, it will override all other rule sets parameters!
[INFO ] 2024-10-12 11:24:46,343 [repository-manager-0 | c.o.c.AbstractParameter] Configured parameter 'epool.journal.buffer.size' to default value '1024'
[INFO ] 2024-10-12 11:24:46,375 [repository-manager-0 | c.o.c.AbstractParameter] Configured parameter 'enable-debug-rules' to default value 'false'
[INFO ] 2024-10-12 11:24:46,406 [repository-manager-0 | c.o.t.InferencerFactory] ruleSet=rdfs, partialRdfs=false
[INFO ] 2024-10-12 11:24:46,428 [repository-manager-0 | c.o.c.AbstractParameter] Configured parameter 'filter.obj.only.hint' to default value 'true'
[INFO ] 2024-10-12 11:24:46,510 [repository-manager-0 | c.o.c.AbstractParameter] Configured parameter 'check.pred.stats' to default value 'false'
[INFO ] 2024-10-12 11:24:46,550 [repository-manager-0 | c.o.c.AbstractParameter] Configured parameter 'disable-plugins' to default value '[]'
[INFO ] 2024-10-12 11:24:46,550 [repository-manager-0 | c.o.c.AbstractParameter] Configured parameter 'skip-default-plugins' to default value 'false'
[INFO ] 2024-10-12 11:24:46,550 [repository-manager-0 | c.o.t.OwlimSchemaRepository] Searching for plugins available in the classpath...
[INFO ] 2024-10-12 11:24:46,592 [repository-manager-0 | c.o.t.s.i.PluginManager] Registering plugin direct
[INFO ] 2024-10-12 11:24:46,592 [repository-manager-0 | c.o.t.s.i.PluginManager] Registering plugin notifications
[INFO ] 2024-10-12 11:24:46,592 [repository-manager-0 | c.o.t.s.i.PluginManager] Registering plugin expose-entity
[INFO ] 2024-10-12 11:24:46,592 [repository-manager-0 | c.o.t.s.i.PluginManager] Registering plugin literals-index
[INFO ] 2024-10-12 11:24:46,592 [repository-manager-0 | c.o.t.s.i.PluginManager] Registering plugin script
[INFO ] 2024-10-12 11:24:46,592 [repository-manager-0 | c.o.t.s.i.PluginManager] Registering plugin utils
[INFO ] 2024-10-12 11:24:46,592 [repository-manager-0 | c.o.t.s.i.PluginManager] Registering plugin plugincontrol
[INFO ] 2024-10-12 11:24:46,592 [repository-manager-0 | c.o.t.s.i.PluginManager] Registering plugin magic-predicates
[INFO ] 2024-10-12 11:24:46,605 [repository-manager-0 | c.o.t.s.i.PluginManager] Registering plugin sparql-template
[INFO ] 2024-10-12 11:24:46,605 [repository-manager-0 | c.o.c.AbstractParameter] Configured parameter 'register-plugins' to default value '[]'
[INFO ] 2024-10-12 11:24:46,613 [repository-manager-0 | c.o.GraphDBConfigParameters] Reading external plugins from C:\Users\valep\Documents\GitHub\prova\app\graphDB\graphdb-10.3.2\lib\plugins
[INFO ] 2024-10-12 11:24:46,613 [repository-manager-0 | c.o.c.AbstractParameter] Configured parameter 'register-external-plugins' to default value '[C:\Users\valep\Documents\GitHub\prova\app\graphDB\graphdb-10.3.2\lib\plugins]'
[INFO ] 2024-10-12 11:24:46,613 [repository-manager-0 | c.o.t.OwlimSchemaRepository] Registering external plugins...
[INFO ] 2024-10-12 11:24:46,625 [repository-manager-0 | c.o.t.OwlimSchemaRepository] Scanning C:\Users\valep\Documents\GitHub\prova\app\graphDB\graphdb-10.3.2\lib\plugins\autocomplete-plugin for plugins
[INFO ] 2024-10-12 11:24:46,767 [repository-manager-0 | c.o.t.s.i.PluginManager] Registering plugin autocomplete
[INFO ] 2024-10-12 11:24:46,767 [repository-manager-0 | c.o.t.OwlimSchemaRepository] Scanning C:\Users\valep\Documents\GitHub\prova\app\graphDB\graphdb-10.3.2\lib\plugins\change-tracking-plugin for plugins
[INFO ] 2024-10-12 11:24:46,783 [repository-manager-0 | c.o.t.s.i.PluginManager] Registering plugin change-tracking
[INFO ] 2024-10-12 11:24:46,787 [repository-manager-0 | c.o.t.OwlimSchemaRepository] Scanning C:\Users\valep\Documents\GitHub\prova\app\graphDB\graphdb-10.3.2\lib\plugins\dependencies-plugin for plugins
[INFO ] 2024-10-12 11:24:46,800 [repository-manager-0 | c.o.t.s.i.PluginManager] Registering plugin dependencies-plugin
[INFO ] 2024-10-12 11:24:46,800 [repository-manager-0 | c.o.t.OwlimSchemaRepository] Scanning C:\Users\valep\Documents\GitHub\prova\app\graphDB\graphdb-10.3.2\lib\plugins\elasticsearch-connector for plugins
[INFO ] 2024-10-12 11:24:47,036 [repository-manager-0 | c.o.t.s.i.PluginManager] Registering plugin elasticsearch-connector
[INFO ] 2024-10-12 11:24:47,036 [repository-manager-0 | c.o.t.OwlimSchemaRepository] Scanning C:\Users\valep\Documents\GitHub\prova\app\graphDB\graphdb-10.3.2\lib\plugins\entity-change-connector for plugins
[INFO ] 2024-10-12 11:24:47,114 [repository-manager-0 | c.o.t.s.i.PluginManager] Registering plugin entity-change
[INFO ] 2024-10-12 11:24:47,114 [repository-manager-0 | c.o.t.OwlimSchemaRepository] Scanning C:\Users\valep\Documents\GitHub\prova\app\graphDB\graphdb-10.3.2\lib\plugins\geosparql-plugin for plugins
[INFO ] 2024-10-12 11:24:47,744 [repository-manager-0 | c.o.t.s.i.PluginManager] Registering plugin GeoSPARQL
[INFO ] 2024-10-12 11:24:47,752 [repository-manager-0 | c.o.t.OwlimSchemaRepository] Scanning C:\Users\valep\Documents\GitHub\prova\app\graphDB\graphdb-10.3.2\lib\plugins\geospatial-plugin for plugins
[WARN ] 2024-10-12 11:24:47,881 [repository-manager-0 | o.e.r.q.a.e.f.FunctionRegistry] New service class org.eclipse.rdf4j.spin.function.Localname replaces existing service class com.ontotext.trree.query.functions.afn.old.Localname
[INFO ] 2024-10-12 11:24:47,945 [repository-manager-0 | c.o.t.p.g.FunctionLoader] Registered 1 functions from package com.ontotext.trree.plugin.geo.
[INFO ] 2024-10-12 11:24:47,945 [repository-manager-0 | c.o.t.s.i.PluginManager] Registering plugin geospatial
[INFO ] 2024-10-12 11:24:47,945 [repository-manager-0 | c.o.t.OwlimSchemaRepository] Scanning C:\Users\valep\Documents\GitHub\prova\app\graphDB\graphdb-10.3.2\lib\plugins\history-plugin for plugins
[INFO ] 2024-10-12 11:24:47,978 [repository-manager-0 | c.o.t.s.i.PluginManager] Registering plugin history
[INFO ] 2024-10-12 11:24:47,978 [repository-manager-0 | c.o.t.OwlimSchemaRepository] Scanning C:\Users\valep\Documents\GitHub\prova\app\graphDB\graphdb-10.3.2\lib\plugins\kafka-connector for plugins
[INFO ] 2024-10-12 11:24:48,140 [repository-manager-0 | c.o.t.s.i.PluginManager] Registering plugin kafka-connector
[INFO ] 2024-10-12 11:24:48,140 [repository-manager-0 | c.o.t.OwlimSchemaRepository] Scanning C:\Users\valep\Documents\GitHub\prova\app\graphDB\graphdb-10.3.2\lib\plugins\lucene-connector for plugins
[INFO ] 2024-10-12 11:24:48,393 [repository-manager-0 | c.o.t.s.i.PluginManager] Registering plugin lucene-connector
[INFO ] 2024-10-12 11:24:48,395 [repository-manager-0 | c.o.t.OwlimSchemaRepository] Scanning C:\Users\valep\Documents\GitHub\prova\app\graphDB\graphdb-10.3.2\lib\plugins\mongodb-plugin for plugins
[INFO ] 2024-10-12 11:24:48,460 [repository-manager-0 | c.o.t.s.i.PluginManager] Registering plugin mongodb
[INFO ] 2024-10-12 11:24:48,460 [repository-manager-0 | c.o.t.OwlimSchemaRepository] Scanning C:\Users\valep\Documents\GitHub\prova\app\graphDB\graphdb-10.3.2\lib\plugins\notifications-logger-plugin for plugins
[INFO ] 2024-10-12 11:24:48,477 [repository-manager-0 | c.o.t.s.i.PluginManager] Registering plugin notifications-logger
[INFO ] 2024-10-12 11:24:48,477 [repository-manager-0 | c.o.t.OwlimSchemaRepository] Scanning C:\Users\valep\Documents\GitHub\prova\app\graphDB\graphdb-10.3.2\lib\plugins\opensearch-connector for plugins
[INFO ] 2024-10-12 11:24:48,775 [repository-manager-0 | c.o.t.s.i.PluginManager] Registering plugin opensearch-connector
[INFO ] 2024-10-12 11:24:48,775 [repository-manager-0 | c.o.t.OwlimSchemaRepository] Scanning C:\Users\valep\Documents\GitHub\prova\app\graphDB\graphdb-10.3.2\lib\plugins\proof-plugin for plugins
[INFO ] 2024-10-12 11:24:48,792 [repository-manager-0 | c.o.t.s.i.PluginManager] Registering plugin proof
[INFO ] 2024-10-12 11:24:48,793 [repository-manager-0 | c.o.t.OwlimSchemaRepository] Scanning C:\Users\valep\Documents\GitHub\prova\app\graphDB\graphdb-10.3.2\lib\plugins\rdfrank-plugin for plugins
[INFO ] 2024-10-12 11:24:48,815 [repository-manager-0 | c.o.t.s.i.PluginManager] Registering plugin rdfrank
[INFO ] 2024-10-12 11:24:48,815 [repository-manager-0 | c.o.t.OwlimSchemaRepository] Scanning C:\Users\valep\Documents\GitHub\prova\app\graphDB\graphdb-10.3.2\lib\plugins\sequences-plugin for plugins
[INFO ] 2024-10-12 11:24:48,826 [repository-manager-0 | c.o.t.s.i.PluginManager] Registering plugin sequences
[INFO ] 2024-10-12 11:24:48,826 [repository-manager-0 | c.o.t.OwlimSchemaRepository] Scanning C:\Users\valep\Documents\GitHub\prova\app\graphDB\graphdb-10.3.2\lib\plugins\similarity-plugin for plugins
[INFO ] 2024-10-12 11:24:48,940 [repository-manager-0 | c.o.t.s.i.PluginManager] Registering plugin similarity
[INFO ] 2024-10-12 11:24:48,944 [repository-manager-0 | c.o.t.OwlimSchemaRepository] Scanning C:\Users\valep\Documents\GitHub\prova\app\graphDB\graphdb-10.3.2\lib\plugins\solr-connector for plugins
[INFO ] 2024-10-12 11:24:49,385 [repository-manager-0 | c.o.t.s.i.PluginManager] Registering plugin solr-connector
[INFO ] 2024-10-12 11:24:49,385 [repository-manager-0 | c.o.t.OwlimSchemaRepository] Scanning C:\Users\valep\Documents\GitHub\prova\app\graphDB\graphdb-10.3.2\lib\plugins\sparql-mm for plugins
[INFO ] 2024-10-12 11:24:49,427 [repository-manager-0 | c.o.t.s.i.PluginManager] Registering plugin sparql-mm
[INFO ] 2024-10-12 11:24:49,427 [repository-manager-0 | c.o.t.OwlimSchemaRepository] Scanning C:\Users\valep\Documents\GitHub\prova\app\graphDB\graphdb-10.3.2\lib\plugins\text-mining-plugin for plugins
[INFO ] 2024-10-12 11:24:49,476 [repository-manager-0 | c.o.t.s.i.PluginManager] Registering plugin text-mining
[INFO ] 2024-10-12 11:24:49,476 [repository-manager-0 | c.o.t.OwlimSchemaRepository] Scanning C:\Users\valep\Documents\GitHub\prova\app\graphDB\graphdb-10.3.2\lib\plugins\tx-rollback-plugin for plugins
[INFO ] 2024-10-12 11:24:49,491 [repository-manager-0 | c.o.t.s.i.PluginManager] Registering plugin tx-rollback
[INFO ] 2024-10-12 11:24:49,492 [repository-manager-0 | c.o.t.s.i.PluginManager] Initializing plugins... (DEFAULT)
[INFO ] 2024-10-12 11:24:49,507 [repository-manager-0 | c.o.l.LicenseRegistry] License configuration: Embedded license
[INFO ] 2024-10-12 11:24:49,507 [repository-manager-0 | c.o.l.LicenseRegistry] License file: jar:file:/C:/Users/valep/Documents/GitHub/prova/app/graphDB/graphdb-10.3.2/lib/graphdb-runtime-10.3.2.jar!/GRAPHDB_LITE.license
[INFO ] 2024-10-12 11:24:49,511 [repository-manager-0 | c.o.l.LicenseRegistry] Product:                 GRAPHDB_LITE
[INFO ] 2024-10-12 11:24:49,511 [repository-manager-0 | c.o.l.LicenseRegistry] Capabilities:            [LUCENE_CONNECTOR]
[INFO ] 2024-10-12 11:24:49,511 [repository-manager-0 | c.o.l.LicenseRegistry] Usage restriction:       null
[INFO ] 2024-10-12 11:24:49,515 [repository-manager-0 | c.o.l.LicenseRegistry] Licensee:                Freeware
[INFO ] 2024-10-12 11:24:49,515 [repository-manager-0 | c.o.l.LicenseRegistry] Permitted use:           THE SOFTWARE IS PROVIDED "AS IS", WITHOUT WARRANTY OF ANY KIND, EXPRESS OR IMPLIED, INCLUDING BUT NOT LIMITED TO THE WARRANTIES OF MERCHANTABILITY, FITNESS FOR A PARTICULAR PURPOSE AND NONINFRINGEMENT. IN NO EVENT SHALL THE AUTHORS OR COPYRIGHT HOLDERS BE LIABLE FOR ANY CLAIM, DAMAGES OR OTHER LIABILITY, WHETHER IN AN ACTION OF CONTRACT, TORT OR OTHERWISE, ARISING FROM, OUT OF OR IN CONNECTION WITH THE SOFTWARE OR THE USE OR OTHER DEALINGS IN THE SOFTWARE.
[INFO ] 2024-10-12 11:24:49,515 [repository-manager-0 | c.o.l.LicenseRegistry] Version:                 10.3
[INFO ] 2024-10-12 11:24:49,515 [repository-manager-0 | c.o.l.LicenseRegistry] Expiry date:             none
[INFO ] 2024-10-12 11:24:49,515 [repository-manager-0 | c.o.l.LicenseRegistry] Latest publication date: none
[INFO ] 2024-10-12 11:24:49,515 [repository-manager-0 | c.o.l.LicenseRegistry] Max CPU cores:           1
[INFO ] 2024-10-12 11:24:49,526 [repository-manager-0 | c.o.c.AbstractParameter] Configured parameter 'nonInterpretablePredicates' to default value 'null'
[INFO ] 2024-10-12 11:24:49,533 [repository-manager-0 | c.o.t.s.i.PluginManager] Initializing plugin 'GeoSPARQL'
[INFO ] 2024-10-12 11:24:51,590 [repository-manager-0 | c.o.t.g.FunctionLoader] Registered 50 functions from package com.useekm.geosparql.
[INFO ] 2024-10-12 11:24:51,594 [repository-manager-0 | c.o.t.s.i.PluginManager] Initializing plugin 'autocomplete'
[INFO ] 2024-10-12 11:24:51,602 [repository-manager-0 | c.o.t.p.a.AutocompletePluginUtils] >>>>>>>> AutocompletePlugin: No configuration file found at C:\Users\valep\Documents\GitHub\prova\app\graphDB\graphdb-10.3.2\data\repositories\forgont_endpoint\storage\autocomplete\v2\config.properties. Assuming default options for plugin.
[INFO ] 2024-10-12 11:24:51,640 [repository-manager-0 | c.o.t.s.i.PluginManager] Initializing plugin 'change-tracking'
[INFO ] 2024-10-12 11:24:51,676 [repository-manager-0 | c.o.t.s.i.PluginManager] Initializing plugin 'dependencies-plugin'
[INFO ] 2024-10-12 11:24:51,716 [repository-manager-0 | c.o.t.p.d.DependenciesPlugin] Dependency graph was restored from cache
[INFO ] 2024-10-12 11:24:51,716 [repository-manager-0 | c.o.t.s.i.PluginManager] Initializing plugin 'direct'
[INFO ] 2024-10-12 11:24:51,716 [repository-manager-0 | c.o.t.s.i.PluginManager] Initializing plugin 'elasticsearch-connector'
[INFO ] 2024-10-12 11:24:51,748 [repository-manager-0 | c.o.t.s.i.PluginManager] Initializing plugin 'entity-change'
[INFO ] 2024-10-12 11:24:51,764 [repository-manager-0 | c.o.t.s.i.PluginManager] Initializing plugin 'expose-entity'
